Schl,District Name,School Name,Subject,Group,Grade,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic,,
000008203,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Algebra I,Historically Underperforming,11,73,0.0,12.3,56.2,31.5,,
000008203,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Biology,All Students,11,84,0.0,13.1,27.4,59.5,,
000008203,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Biology,Historically Underperforming,11,72,0.0,12.5,25.0,62.5,,
000008203,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Literature,All Students,11,81,0.0,18.5,39.5,42.0,,
000008203,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Literature,Historically Underperforming,11,69,0.0,13.0,42.0,44.9,,
000000409,PITTSBURGH SD,ALLDERDICE HS,Algebra I,All Students,11,311,18.3,45.7,29.6,6.4,,
000000409,PITTSBURGH SD,ALLDERDICE HS,Algebra I,Historically Underperforming,11,142,2.1,43.7,41.5,12.7,,
000000409,PITTSBURGH SD,ALLDERDICE HS,Biology,All Students,11,313,21.1,30.0,27.2,21.7,,
000000409,PITTSBURGH SD,ALLDERDICE HS,Biology,Historically Underperforming,11,144,5.6,20.8,36.1,37.5,,
000000409,PITTSBURGH SD,ALLDERDICE HS,Literature,All Students,11,312,10.3,59.6,22.4,7.7,,
000000409,PITTSBURGH SD,ALLDERDICE HS,Literature,Historically Underperforming,11,143,2.8,49.7,33.6,14.0,,
000006915,PITTSBURGH SD,BRASHEAR HS,Algebra I,All Students,11,261,5.7,26.8,39.1,28.4,,
000006915,PITTSBURGH SD,BRASHEAR HS,Algebra I,Historically Underperforming,11,192,3.6,20.8,40.6,34.9,,
000006915,PITTSBURGH SD,BRASHEAR HS,Biology,All Students,11,254,3.1,24.8,29.5,42.5,,
000006915,PITTSBURGH SD,BRASHEAR HS,Biology,Historically Underperforming,11,186,1.1,18.3,28.0,52.7,,
000006915,PITTSBURGH SD,BRASHEAR HS,Literature,All Students,11,263,2.3,51.3,27.0,19.4,,
000006915,PITTSBURGH SD,BRASHEAR HS,Literature,Historically Underperforming,11,192,1.6,41.7,30.7,26.0,,
000000412,PITTSBURGH SD,CARRICK HS,Algebra I,All Students,11,150,12.0,37.3,41.3,9.3,,
000000412,PITTSBURGH SD,CARRICK HS,Algebra I,Historically Underperforming,11,109,5.5,33.0,48.6,12.8,,
000000412,PITTSBURGH SD,CARRICK HS,Biology,All Students,11,149,10.7,20.8,40.3,28.2,,
000000412,PITTSBURGH SD,CARRICK HS,Biology,Historically Underperforming,11,108,7.4,13.9,44.4,34.3,,
000000412,PITTSBURGH SD,CARRICK HS,Literature,All Students,11,150,4.0,62.7,27.3,6.0,,
000000412,PITTSBURGH SD,CARRICK HS,Literature,Historically Underperforming,11,109,0.9,57.8,33.0,8.3,,
000000416,PITTSBURGH SD,PERRY TRADITIONAL ACAD HS,Algebra I,All Students,11,74,2.7,24.3,39.2,33.8,,
000000416,PITTSBURGH SD,PERRY TRADITIONAL ACAD HS,Algebra I,Historically Underperforming,11,62,1.6,17.7,40.3,40.3,,
000000416,PITTSBURGH SD,PERRY TRADITIONAL ACAD HS,Biology,All Students,11,75,1.3,20.0,29.3,49.3,,
000000416,PITTSBURGH SD,PERRY TRADITIONAL ACAD HS,Biology,Historically Underperforming,11,63,1.6,14.3,28.6,55.6,,
000000416,PITTSBURGH SD,PERRY TRADITIONAL ACAD HS,Literature,All Students,11,75,0.0,45.3,38.7,16.0,,
000000416,PITTSBURGH SD,PERRY TRADITIONAL ACAD HS,Literature,Historically Underperforming,11,63,0.0,42.9,38.1,19.0,,
000008106,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Algebra I,All Students,11,141,28.4,53.9,16.3,1.4,,
000008106,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Algebra I,Historically Underperforming,11,37,5.4,59.5,29.7,5.4,,
000008106,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Biology,All Students,11,141,29.8,43.3,20.6,6.4,,
000008106,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Biology,Historically Underperforming,11,37,10.8,40.5,35.1,13.5,,
000008106,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Literature,All Students,11,141,17.7,75.9,5.0,1.4,,
000008106,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Literature,Historically Underperforming,11,37,2.7,81.1,13.5,2.7,,
000008110,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Algebra I,All Students,11,67,1.5,28.4,53.7,16.4,,
000008110,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Algebra I,Historically Underperforming,11,59,1.7,30.5,49.2,18.6,,
000008110,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Biology,All Students,11,65,0.0,3.1,23.1,73.8,,
000008110,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Biology,Historically Underperforming,11,58,0.0,1.7,25.9,72.4,,
000008110,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Literature,All Students,11,67,0.0,25.4,52.2,22.4,,
000008110,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Literature,Historically Underperforming,11,59,0.0,23.7,50.8,25.4,,
000008105,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Algebra I,All Students,11,117,12.0,55.6,28.2,4.3,,
000008105,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Algebra I,Historically Underperforming,11,54,7.4,53.7,35.2,3.7,,
000008105,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Biology,All Students,11,116,17.2,35.3,37.1,10.3,,
000008105,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Biology,Historically Underperforming,11,54,7.4,35.2,44.4,13.0,,
000008105,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Literature,All Students,11,117,6.8,68.4,21.4,3.4,,
000008105,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Literature,Historically Underperforming,11,54,1.9,64.8,29.6,3.7,,
000008300,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Algebra I,All Students,11,24,4.2,25.0,50.0,20.8,,
000008300,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Algebra I,Historically Underperforming,11,11,0.0,9.1,54.5,36.4,,
000008300,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Biology,All Students,11,24,8.3,12.5,37.5,41.7,,
000008300,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Biology,Historically Underperforming,11,11,0.0,0.0,27.3,72.7,,
000008300,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Literature,All Students,11,22,0.0,54.5,31.8,13.6,,
000008300,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Literature,Historically Underperforming,11,10,,,,,,
000008107,PITTSBURGH SD,PITTSBURGH SCIENCE & TECH ACAD,Algebra I,All Students,11,70,20.0,70.0,10.0,0.0,,
000008107,PITTSBURGH SD,PITTSBURGH SCIENCE & TECH ACAD,Algebra I,Historically Underperforming,11,34,14.7,76.5,8.8,0.0,,
000008107,PITTSBURGH SD,PITTSBURGH SCIENCE & TECH ACAD,Biology,All Students,11,70,42.9,51.4,5.7,0.0,,
000008107,PITTSBURGH SD,PITTSBURGH SCIENCE & TECH ACAD,Biology,Historically Underperforming,11,34,35.3,61.8,2.9,0.0,,
000008107,PITTSBURGH SD,PITTSBURGH SCIENCE & TECH ACAD,Literature,All Students,11,70,10.0,84.3,5.7,0.0,,
000008107,PITTSBURGH SD,PITTSBURGH SCIENCE & TECH ACAD,Literature,Historically Underperforming,11,34,8.8,82.4,8.8,0.0,,
000000435,PLUM BOROUGH SD,PLUM SHS,Algebra I,All Students,11,302,17.5,58.6,19.2,4.6,,
000000435,PLUM BOROUGH SD,PLUM SHS,Algebra I,Historically Underperforming,11,87,9.2,44.8,32.2,13.8,,
000000435,PLUM BOROUGH SD,PLUM SHS,Biology,All Students,11,303,26.1,40.3,24.4,9.2,,
000000435,PLUM BOROUGH SD,PLUM SHS,Biology,Historically Underperforming,11,87,14.9,28.7,34.5,21.8,,
000000435,PLUM BOROUGH SD,PLUM SHS,Literature,All Students,11,300,8.0,67.7,15.7,8.7,,
000000435,PLUM BOROUGH SD,PLUM SHS,Literature,Historically Underperforming,11,86,5.8,44.2,31.4,18.6,,
000008129,PROPEL CS - BRADDOCK HILLS,PROPEL CS - BRADDOCK HILLS,Algebra I,All Students,11,65,7.7,33.8,46.2,12.3,,
000008129,PROPEL CS - BRADDOCK HILLS,PROPEL CS - BRADDOCK HILLS,Algebra I,Historically Underperforming,11,51,5.9,33.3,47.1,13.7,,
000008129,PROPEL CS - BRADDOCK HILLS,PROPEL CS - BRADDOCK HILLS,Biology,All Students,11,64,3.1,23.4,45.3,28.1,,
000008129,PROPEL CS - BRADDOCK HILLS,PROPEL CS - BRADDOCK HILLS,Biology,Historically Underperforming,11,50,0.0,22.0,46.0,32.0,,
000008129,PROPEL CS - BRADDOCK HILLS,PROPEL CS - BRADDOCK HILLS,Literature,All Students,11,66,6.1,53.0,33.3,7.6,,
000008129,PROPEL CS - BRADDOCK HILLS,PROPEL CS - BRADDOCK HILLS,Literature,Historically Underperforming,11,51,3.9,47.1,43.1,5.9,,
000007772,PROPEL CS - HOMESTEAD,PROPEL CS - HOMESTEAD,Algebra I,All Students,11,43,9.3,25.6,37.2,27.9,,
000007772,PROPEL CS - HOMESTEAD,PROPEL CS - HOMESTEAD,Algebra I,Historically Underperforming,11,39,10.3,23.1,38.5,28.2,,
000007772,PROPEL CS - HOMESTEAD,PROPEL CS - HOMESTEAD,Biology,All Students,11,43,7.0,25.6,20.9,46.5,,
000007772,PROPEL CS - HOMESTEAD,PROPEL CS - HOMESTEAD,Biology,Historically Underperforming,11,39,5.1,25.6,20.5,48.7,,
000007772,PROPEL CS - HOMESTEAD,PROPEL CS - HOMESTEAD,Literature,All Students,11,43,2.3,48.8,25.6,23.3,,
000007772,PROPEL CS - HOMESTEAD,PROPEL CS - HOMESTEAD,Literature,Historically Underperforming,11,39,2.6,46.2,28.2,23.1,,
000000448,QUAKER VALLEY SD,QUAKER VALLEY HS,Algebra I,All Students,11,141,44.7,34.0,14.9,6.4,,
000000448,QUAKER VALLEY SD,QUAKER VALLEY HS,Algebra I,Historically Underperforming,11,32,18.8,25.0,31.3,25.0,,
000000448,QUAKER VALLEY SD,QUAKER VALLEY HS,Biology,All Students,11,143,57.3,25.9,9.8,7.0,,
000000448,QUAKER VALLEY SD,QUAKER VALLEY HS,Biology,Historically Underperforming,11,32,21.9,21.9,25.0,31.3,,
000000448,QUAKER VALLEY SD,QUAKER VALLEY HS,Literature,All Students,11,146,16.4,71.2,8.9,3.4,,
000000448,QUAKER VALLEY SD,QUAKER VALLEY HS,Literature,Historically Underperforming,11,33,3.0,54.5,27.3,15.2,,
000006928,RIVERVIEW SD,RIVERVIEW HS,Algebra I,All Students,11,63,17.5,58.7,19.0,4.8,,
000006928,RIVERVIEW SD,RIVERVIEW HS,Algebra I,Historically Underperforming,11,26,11.5,46.2,30.8,11.5,,
000006928,RIVERVIEW SD,RIVERVIEW HS,Biology,All Students,11,64,37.5,34.4,21.9,6.3,,
000006928,RIVERVIEW SD,RIVERVIEW HS,Biology,Historically Underperforming,11,26,23.1,30.8,30.8,15.4,,
000006928,RIVERVIEW SD,RIVERVIEW HS,Literature,All Students,11,65,10.8,72.3,13.8,3.1,,
000006928,RIVERVIEW SD,RIVERVIEW HS,Literature,Historically Underperforming,11,27,0.0,66.7,25.9,7.4,,
000000460,SHALER AREA SD,SHALER AREA HS,Algebra I,All Students,11,350,12.9,58.0,26.3,2.9,,
000000460,SHALER AREA SD,SHALER AREA HS,Algebra I,Historically Underperforming,11,120,6.7,47.5,38.3,7.5,,
000000460,SHALER AREA SD,SHALER AREA HS,Biology,All Students,11,354,29.9,37.9,22.3,9.9,,
000000460,SHALER AREA SD,SHALER AREA HS,Biology,Historically Underperforming,11,125,16.8,32.0,29.6,21.6,,
000000460,SHALER AREA SD,SHALER AREA HS,Literature,All Students,11,350,5.7,68.0,20.3,6.0,,
000000460,SHALER AREA SD,SHALER AREA HS,Literature,Historically Underperforming,11,121,5.0,50.4,29.8,14.9,,
000000440,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Algebra I,All Students,11,105,3.8,45.7,44.8,5.7,,
000000440,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Algebra I,Historically Underperforming,11,48,2.1,33.3,54.2,10.4,,
000000440,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Biology,All Students,11,105,18.1,33.3,31.4,17.1,,
000000440,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Biology,Historically Underperforming,11,48,6.3,35.4,33.3,25.0,,
000000440,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Literature,All Students,11,105,1.0,63.8,26.7,8.6,,
000000440,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Literature,Historically Underperforming,11,48,0.0,62.5,25.0,12.5,,
000000470,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Algebra I,All Students,11,191,43.5,46.6,7.9,2.1,,
000000470,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Algebra I,Historically Underperforming,11,33,18.2,42.4,30.3,9.1,,
000000470,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Biology,All Students,11,191,50.8,36.1,9.9,3.1,,
000000470,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Biology,Historically Underperforming,11,33,33.3,18.2,36.4,12.1,,
000000470,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Literature,All Students,11,191,16.8,72.8,8.4,2.1,,
000000470,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Literature,Historically Underperforming,11,33,0.0,57.6,33.3,9.1,,
000000467,SOUTH PARK SD,SOUTH PARK SHS,Algebra I,All Students,11,176,33.0,47.7,15.9,3.4,,
000000467,SOUTH PARK SD,SOUTH PARK SHS,Algebra I,Historically Underperforming,11,51,19.6,52.9,15.7,11.8,,
000000467,SOUTH PARK SD,SOUTH PARK SHS,Biology,All Students,11,173,38.2,36.4,14.5,11.0,,
000000467,SOUTH PARK SD,SOUTH PARK SHS,Biology,Historically Underperforming,11,50,24.0,36.0,22.0,18.0,,
000000467,SOUTH PARK SD,SOUTH PARK SHS,Literature,All Students,11,174,5.7,70.7,19.0,4.6,,
000000467,SOUTH PARK SD,SOUTH PARK SHS,Literature,Historically Underperforming,11,50,0.0,66.0,24.0,10.0,,
000007648,SPECTRUM CS,SPECTRUM CS,Algebra I,All Students,11,3,,,,,,
000007648,SPECTRUM CS,SPECTRUM CS,Algebra I,Historically Underperforming,11,2,,,,,,
000007648,SPECTRUM CS,SPECTRUM CS,Biology,All Students,11,3,,,,,,
000007648,SPECTRUM CS,SPECTRUM CS,Biology,Historically Underperforming,11,2,,,,,,
000007648,SPECTRUM CS,SPECTRUM CS,Literature,All Students,11,3,,,,,,
000007648,SPECTRUM CS,SPECTRUM CS,Literature,Historically Underperforming,11,2,,,,,,
000000196,STEEL VALLEY SD,STEEL VALLEY SHS,Algebra I,All Students,11,120,18.3,31.7,35.8,14.2,,
000000196,STEEL VALLEY SD,STEEL VALLEY SHS,Algebra I,Historically Underperforming,11,80,11.3,22.5,46.3,20.0,,
000000196,STEEL VALLEY SD,STEEL VALLEY SHS,Biology,All Students,11,121,14.0,27.3,25.6,33.1,,
000000196,STEEL VALLEY SD,STEEL VALLEY SHS,Biology,Historically Underperforming,11,81,8.6,17.3,27.2,46.9,,
000000196,STEEL VALLEY SD,STEEL VALLEY SHS,Literature,All Students,11,119,1.7,45.4,34.5,18.5,,
000000196,STEEL VALLEY SD,STEEL VALLEY SHS,Literature,Historically Underperforming,11,79,0.0,30.4,43.0,26.6,,
000000477,STO-ROX SD,STO-ROX HS,Algebra I,All Students,11,61,1.6,27.9,42.6,27.9,,
000000477,STO-ROX SD,STO-ROX HS,Algebra I,Historically Underperforming,11,45,0.0,22.2,44.4,33.3,,
000000477,STO-ROX SD,STO-ROX HS,Biology,All Students,11,58,1.7,17.2,20.7,60.3,,
000000477,STO-ROX SD,STO-ROX HS,Biology,Historically Underperforming,11,44,0.0,13.6,13.6,72.7,,
000000477,STO-ROX SD,STO-ROX HS,Literature,All Students,11,55,1.8,34.5,47.3,16.4,,
000000477,STO-ROX SD,STO-ROX HS,Literature,Historically Underperforming,11,40,0.0,27.5,50.0,22.5,,
000000492,UPPER SAINT CLAIR SD,UPPER SAINT CLAIR HS,Algebra I,All Students,11,332,53.6,39.2,5.7,1.5,,
000000492,UPPER SAINT CLAIR SD,UPPER SAINT CLAIR HS,Algebra I,Historically Underperforming,11,65,32.3,35.4,24.6,7.7,,
000000492,UPPER SAINT CLAIR SD,UPPER SAINT CLAIR HS,Biology,All Students,11,330,69.4,24.5,4.5,1.5,,
000000492,UPPER SAINT CLAIR SD,UPPER SAINT CLAIR HS,Biology,Historically Underperforming,11,63,47.6,28.6,17.5,6.3,,
000000492,UPPER SAINT CLAIR SD,UPPER SAINT CLAIR HS,Literature,All Students,11,331,27.8,68.3,3.3,0.6,,
000000492,UPPER SAINT CLAIR SD,UPPER SAINT CLAIR HS,Literature,Historically Underperforming,11,64,14.1,71.9,10.9,3.1,,
000007562,URBAN PATHWAYS 6-12 CHARTER SCHO,URBAN PATHWAYS 6-12 CHARTER SCHO,Algebra I,All Students,11,43,2.3,27.9,48.8,20.9,,
000007562,URBAN PATHWAYS 6-12 CHARTER SCHO,URBAN PATHWAYS 6-12 CHARTER SCHO,Algebra I,Historically Underperforming,11,32,0.0,25.0,46.9,28.1,,
000007562,URBAN PATHWAYS 6-12 CHARTER SCHO,URBAN PATHWAYS 6-12 CHARTER SCHO,Biology,All Students,11,43,2.3,23.3,32.6,41.9,,
000007562,URBAN PATHWAYS 6-12 CHARTER SCHO,URBAN PATHWAYS 6-12 CHARTER SCHO,Biology,Historically Underperforming,11,32,3.1,18.8,28.1,50.0,,
000007562,URBAN PATHWAYS 6-12 CHARTER SCHO,URBAN PATHWAYS 6-12 CHARTER SCHO,Literature,All Students,11,43,0.0,53.5,30.2,16.3,,
000007562,URBAN PATHWAYS 6-12 CHARTER SCHO,URBAN PATHWAYS 6-12 CHARTER SCHO,Literature,Historically Underperforming,11,32,0.0,46.9,31.3,21.9,,
000000509,WEST ALLEGHENY SD,WEST ALLEGHENY SHS,Algebra I,All Students,11,252,16.7,60.7,15.9,6.7,,
000000509,WEST ALLEGHENY SD,WEST ALLEGHENY SHS,Algebra I,Historically Underperforming,11,67,9.0,41.8,26.9,22.4,,
000000509,WEST ALLEGHENY SD,WEST ALLEGHENY SHS,Biology,All Students,11,251,32.7,47.4,11.6,8.4,,
000000509,WEST ALLEGHENY SD,WEST ALLEGHENY SHS,Biology,Historically Underperforming,11,67,10.4,44.8,17.9,26.9,,
000000509,WEST ALLEGHENY SD,WEST ALLEGHENY SHS,Literature,All Students,11,251,7.2,77.3,12.7,2.8,,
000000509,WEST ALLEGHENY SD,WEST ALLEGHENY SHS,Literature,Historically Underperforming,11,67,1.5,58.2,32.8,7.5,,
000000523,WEST JEFFERSON HILLS SD,THOMAS JEFFERSON HS,Algebra I,All Students,11,197,26.9,58.9,9.6,4.6,,
000000523,WEST JEFFERSON HILLS SD,THOMAS JEFFERSON HS,Algebra I,Historically Underperforming,11,44,15.9,38.6,27.3,18.2,,
000000523,WEST JEFFERSON HILLS SD,THOMAS JEFFERSON HS,Biology,All Students,11,202,36.6,49.0,9.9,4.5,,
000000523,WEST JEFFERSON HILLS SD,THOMAS JEFFERSON HS,Biology,Historically Underperforming,11,44,15.9,38.6,27.3,18.2,,
000000523,WEST JEFFERSON HILLS SD,THOMAS JEFFERSON HS,Literature,All Students,11,201,12.9,77.1,8.0,2.0,,
000000523,WEST JEFFERSON HILLS SD,THOMAS JEFFERSON HS,Literature,Historically Underperforming,11,43,4.7,58.1,27.9,9.3,,
000000536,WEST MIFFLIN AREA SD,WEST MIFFLIN AREA HS,Algebra I,All Students,11,239,3.3,49.4,34.7,12.6,,
000000536,WEST MIFFLIN AREA SD,WEST MIFFLIN AREA HS,Algebra I,Historically Underperforming,11,122,4.1,34.4,37.7,23.8,,
000000536,WEST MIFFLIN AREA SD,WEST MIFFLIN AREA HS,Biology,All Students,11,239,14.2,42.3,20.5,23.0,,
000000536,WEST MIFFLIN AREA SD,WEST MIFFLIN AREA HS,Biology,Historically Underperforming,11,122,9.0,32.8,22.1,36.1,,
000000536,WEST MIFFLIN AREA SD,WEST MIFFLIN AREA HS,Literature,All Students,11,238,1.7,65.1,20.6,12.6,,
000000536,WEST MIFFLIN AREA SD,WEST MIFFLIN AREA HS,Literature,Historically Underperforming,11,120,0.8,50.8,26.7,21.7,,
000000555,WILKINSBURG BOROUGH SD,WILKINSBURG SHS,Algebra I,All Students,11,15,13.3,6.7,20.0,60.0,,
000000555,WILKINSBURG BOROUGH SD,WILKINSBURG SHS,Algebra I,Historically Underperforming,11,13,15.4,7.7,23.1,53.8,,
000000555,WILKINSBURG BOROUGH SD,WILKINSBURG SHS,Biology,All Students,11,15,6.7,6.7,40.0,46.7,,
000000555,WILKINSBURG BOROUGH SD,WILKINSBURG SHS,Biology,Historically Underperforming,11,12,8.3,8.3,50.0,33.3,,
000000555,WILKINSBURG BOROUGH SD,WILKINSBURG SHS,Literature,All Students,11,15,6.7,13.3,60.0,20.0,,
000000555,WILKINSBURG BOROUGH SD,WILKINSBURG SHS,Literature,Historically Underperforming,11,12,8.3,16.7,50.0,25.0,,
000000107,WOODLAND HILLS SD,WOODLAND HILLS JSHS,Algebra I,All Students,11,265,6.8,35.8,39.6,17.7,,
000000107,WOODLAND HILLS SD,WOODLAND HILLS JSHS,Algebra I,Historically Underperforming,11,157,3.2,23.6,45.9,27.4,,
000000107,WOODLAND HILLS SD,WOODLAND HILLS JSHS,Biology,All Students,11,270,14.1,22.6,33.3,30.0,,
000000107,WOODLAND HILLS SD,WOODLAND HILLS JSHS,Biology,Historically Underperforming,11,164,5.5,15.2,35.4,43.9,,
000000107,WOODLAND HILLS SD,WOODLAND HILLS JSHS,Literature,All Students,11,219,4.1,57.1,25.6,13.2,,
000000107,WOODLAND HILLS SD,WOODLAND HILLS JSHS,Literature,Historically Underperforming,11,122,0.0,43.4,35.2,21.3,,
000002320,APOLLO-RIDGE SD,APOLLO-RIDGE HS,Algebra I,All Students,11,72,5.6,55.6,30.6,8.3,,
000002320,APOLLO-RIDGE SD,APOLLO-RIDGE HS,Algebra I,Historically Underperforming,11,32,3.1,40.6,37.5,18.8,,
000002320,APOLLO-RIDGE SD,APOLLO-RIDGE HS,Biology,All Students,11,74,9.5,55.4,27.0,8.1,,
000002320,APOLLO-RIDGE SD,APOLLO-RIDGE HS,Biology,Historically Underperforming,11,34,2.9,32.4,50.0,14.7,,
000002320,APOLLO-RIDGE SD,APOLLO-RIDGE HS,Literature,All Students,11,71,4.2,69.0,21.1,5.6,,
000002320,APOLLO-RIDGE SD,APOLLO-RIDGE HS,Literature,Historically Underperforming,11,31,3.2,48.4,35.5,12.9,,
000008342,ARMSTRONG SD,ARMSTRONG JSHS,Algebra I,All Students,11,211,10.4,74.4,11.4,3.8,,
000008342,ARMSTRONG SD,ARMSTRONG JSHS,Algebra I,Historically Underperforming,11,86,5.8,68.6,18.6,7.0,,
000008342,ARMSTRONG SD,ARMSTRONG JSHS,Biology,All Students,11,210,29.0,43.3,20.0,7.6,,
000008342,ARMSTRONG SD,ARMSTRONG JSHS,Biology,Historically Underperforming,11,85,18.8,42.4,24.7,14.1,,
000008342,ARMSTRONG SD,ARMSTRONG JSHS,Literature,All Students,11,210,5.2,76.2,16.2,2.4,,
000008342,ARMSTRONG SD,ARMSTRONG JSHS,Literature,Historically Underperforming,11,85,3.5,67.1,23.5,5.9,,
000007640,ARMSTRONG SD,WEST SHAMOKIN JSHS,Algebra I,All Students,11,57,7.0,70.2,17.5,5.3,,
000007640,ARMSTRONG SD,WEST SHAMOKIN JSHS,Algebra I,Historically Underperforming,11,27,3.7,55.6,29.6,11.1,,
000007640,ARMSTRONG SD,WEST SHAMOKIN JSHS,Biology,All Students,11,59,27.1,47.5,20.3,5.1,,
000007640,ARMSTRONG SD,WEST SHAMOKIN JSHS,Biology,Historically Underperforming,11,28,10.7,50.0,28.6,10.7,,
000007640,ARMSTRONG SD,WEST SHAMOKIN JSHS,Literature,All Students,11,59,3.4,76.3,16.9,3.4,,
000007640,ARMSTRONG SD,WEST SHAMOKIN JSHS,Literature,Historically Underperforming,11,28,0.0,64.3,28.6,7.1,,
000000594,FREEPORT AREA SD,FREEPORT AREA SHS,Algebra I,All Students,11,159,34.6,50.9,11.3,3.1,,
000000594,FREEPORT AREA SD,FREEPORT AREA SHS,Algebra I,Historically Underperforming,11,36,30.6,47.2,13.9,8.3,,
000000594,FREEPORT AREA SD,FREEPORT AREA SHS,Biology,All Students,11,160,48.8,36.3,10.6,4.4,,
000000594,FREEPORT AREA SD,FREEPORT AREA SHS,Biology,Historically Underperforming,11,37,27.0,48.6,13.5,10.8,,
000000594,FREEPORT AREA SD,FREEPORT AREA SHS,Literature,All Students,11,159,10.7,81.1,7.5,0.6,,
000000594,FREEPORT AREA SD,FREEPORT AREA SHS,Literature,Historically Underperforming,11,36,5.6,86.1,5.6,2.8,,
000007923,LEECHBURG AREA SD,LEECHBURG AREA JSHS,Algebra I,All Students,11,36,11.1,58.3,30.6,0.0,,
000007923,LEECHBURG AREA SD,LEECHBURG AREA JSHS,Algebra I,Historically Underperforming,11,11,0.0,45.5,54.5,0.0,,
000007923,LEECHBURG AREA SD,LEECHBURG AREA JSHS,Biology,All Students,11,38,26.3,55.3,13.2,5.3,,
000007923,LEECHBURG AREA SD,LEECHBURG AREA JSHS,Biology,Historically Underperforming,11,13,23.1,38.5,30.8,7.7,,
000007923,LEECHBURG AREA SD,LEECHBURG AREA JSHS,Literature,All Students,11,37,2.7,78.4,16.2,2.7,,
000007923,LEECHBURG AREA SD,LEECHBURG AREA JSHS,Literature,Historically Underperforming,11,12,0.0,58.3,33.3,8.3,,
000004807,LENAPE AVTS,LENAPE AVTS,Algebra I,All Students,11,189,5.3,51.9,31.7,11.1,,
000004807,LENAPE AVTS,LENAPE AVTS,Algebra I,Historically Underperforming,11,113,2.7,45.1,33.6,18.6,,
000004807,LENAPE AVTS,LENAPE AVTS,Biology,All Students,11,186,6.5,52.7,28.5,12.4,,
000004807,LENAPE AVTS,LENAPE AVTS,Biology,Historically Underperforming,11,113,3.5,47.8,33.6,15.0,,
000004807,LENAPE AVTS,LENAPE AVTS,Literature,All Students,11,187,1.1,62.6,28.3,8.0,,
000004807,LENAPE AVTS,LENAPE AVTS,Literature,Historically Underperforming,11,113,0.0,52.2,36.3,11.5,,
000008086,ALIQUIPPA SD,ALIQUIPPA JSHS,Algebra I,All Students,11,59,1.7,27.1,49.2,22.0,,
000008086,ALIQUIPPA SD,ALIQUIPPA JSHS,Algebra I,Historically Underperforming,11,58,1.7,27.6,50.0,20.7,,
000008086,ALIQUIPPA SD,ALIQUIPPA JSHS,Biology,All Students,11,59,1.7,15.3,40.7,42.4,,
000008086,ALIQUIPPA SD,ALIQUIPPA JSHS,Biology,Historically Underperforming,11,58,1.7,15.5,41.4,41.4,,
000008086,ALIQUIPPA SD,ALIQUIPPA JSHS,Literature,All Students,11,59,0.0,39.0,47.5,13.6,,
000008086,ALIQUIPPA SD,ALIQUIPPA JSHS,Literature,Historically Underperforming,11,58,0.0,39.7,46.6,13.8,,
