Grade,AUN,Schl,County,District Name,School Name,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
11,110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Algebra I,All Students,4,,,,
11,110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Algebra I,Historically Underperforming,1,,,,
11,110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Biology,All Students,4,,,,
11,110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Biology,Historically Underperforming,1,,,,
11,110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Literature,All Students,4,,,,
11,110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Literature,Historically Underperforming,1,,,,
11,110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Algebra I,All Students,68,8.8,41.2,35.3,14.7
11,110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Algebra I,Historically Underperforming,39,5.1,33.3,38.5,23.1
11,110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Biology,All Students,58,36.2,25.9,20.7,17.2
11,110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Biology,Historically Underperforming,37,32.4,18.9,21.6,27.0
11,110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Literature,All Students,58,3.4,56.9,27.6,12.1
11,110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Literature,Historically Underperforming,37,0.0,48.6,32.4,18.9
11,106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Algebra I,All Students,238,23.1,50.4,16.0,10.5
11,106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Algebra I,Historically Underperforming,119,10.9,49.6,19.3,20.2
11,106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Biology,All Students,242,29.8,41.7,17.8,10.7
11,106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Biology,Historically Underperforming,121,15.7,39.7,24.0,20.7
11,106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Literature,All Students,244,13.5,64.3,11.1,11.1
11,106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Literature,Historically Underperforming,122,5.7,57.4,15.6,21.3
11,110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Algebra I,All Students,52,13.5,53.8,28.8,3.8
11,110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Algebra I,Historically Underperforming,31,6.5,45.2,41.9,6.5
11,110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Biology,All Students,52,34.6,40.4,15.4,9.6
11,110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Biology,Historically Underperforming,31,25.8,41.9,16.1,16.1
11,110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Literature,All Students,52,5.8,59.6,30.8,3.8
11,110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Literature,Historically Underperforming,31,3.2,54.8,35.5,6.5
11,110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Algebra I,All Students,22,22.7,36.4,36.4,4.5
11,110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Algebra I,Historically Underperforming,7,,,,
11,110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Biology,All Students,22,27.3,36.4,31.8,4.5
11,110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Biology,Historically Underperforming,7,,,,
11,110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Literature,All Students,22,4.5,77.3,18.2,0.0
11,110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Literature,Historically Underperforming,7,,,,
11,110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Algebra I,All Students,65,12.3,38.5,41.5,7.7
11,110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Algebra I,Historically Underperforming,26,7.7,26.9,50.0,15.4
11,110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Biology,All Students,65,16.9,33.8,38.5,10.8
11,110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Biology,Historically Underperforming,26,3.8,26.9,46.2,23.1
11,110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Literature,All Students,64,10.9,50.0,34.4,4.7
11,110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Literature,Historically Underperforming,26,3.8,38.5,50.0,7.7
11,110177003,000001560,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA AREA HS,Algebra I,All Students,107,13.1,35.5,39.3,12.1
11,110177003,000001560,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA AREA HS,Algebra I,Historically Underperforming,55,10.9,16.4,52.7,20.0
11,110177003,000001560,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA AREA HS,Biology,All Students,108,22.2,45.4,20.4,12.0
11,110177003,000001560,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA AREA HS,Biology,Historically Underperforming,57,19.3,38.6,22.8,19.3
11,110177003,000001560,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA AREA HS,Literature,All Students,106,5.7,58.5,21.7,14.2
11,110177003,000001560,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA AREA HS,Literature,Historically Underperforming,54,1.9,50.0,22.2,25.9
11,110179003,000001566,Clearfield,WEST BRANCH AREA SD,WEST BRANCH AREA JSHS,Algebra I,All Students,64,9.4,39.1,34.4,17.2
11,110179003,000001566,Clearfield,WEST BRANCH AREA SD,WEST BRANCH AREA JSHS,Algebra I,Historically Underperforming,36,8.3,30.6,36.1,25.0
11,110179003,000001566,Clearfield,WEST BRANCH AREA SD,WEST BRANCH AREA JSHS,Biology,All Students,66,36.4,31.8,25.8,6.1
11,110179003,000001566,Clearfield,WEST BRANCH AREA SD,WEST BRANCH AREA JSHS,Biology,Historically Underperforming,37,27.0,35.1,29.7,8.1
11,110179003,000001566,Clearfield,WEST BRANCH AREA SD,WEST BRANCH AREA JSHS,Literature,All Students,65,9.2,56.9,23.1,10.8
11,110179003,000001566,Clearfield,WEST BRANCH AREA SD,WEST BRANCH AREA JSHS,Literature,Historically Underperforming,36,8.3,44.4,33.3,13.9
11,110183707,000007067,Clinton,KEYSTONE CENTRAL CTC,KEYSTONE CENTRAL CTC,Algebra I,All Students,1,,,,
11,110183707,000007067,Clinton,KEYSTONE CENTRAL CTC,KEYSTONE CENTRAL CTC,Algebra I,Historically Underperforming,0,,,,
11,110183707,000007067,Clinton,KEYSTONE CENTRAL CTC,KEYSTONE CENTRAL CTC,Biology,All Students,1,,,,
11,110183707,000007067,Clinton,KEYSTONE CENTRAL CTC,KEYSTONE CENTRAL CTC,Biology,Historically Underperforming,0,,,,
11,110183707,000007067,Clinton,KEYSTONE CENTRAL CTC,KEYSTONE CENTRAL CTC,Literature,All Students,1,,,,
11,110183707,000007067,Clinton,KEYSTONE CENTRAL CTC,KEYSTONE CENTRAL CTC,Literature,Historically Underperforming,0,,,,
11,110183602,000006241,Clinton,KEYSTONE CENTRAL SD,BUCKTAIL HS,Algebra I,All Students,26,3.8,50.0,42.3,3.8
11,110183602,000006241,Clinton,KEYSTONE CENTRAL SD,BUCKTAIL HS,Algebra I,Historically Underperforming,16,6.3,50.0,43.8,0.0
11,110183602,000006241,Clinton,KEYSTONE CENTRAL SD,BUCKTAIL HS,Biology,All Students,26,7.7,50.0,19.2,23.1
11,110183602,000006241,Clinton,KEYSTONE CENTRAL SD,BUCKTAIL HS,Biology,Historically Underperforming,16,12.5,43.8,12.5,31.3
11,110183602,000006241,Clinton,KEYSTONE CENTRAL SD,BUCKTAIL HS,Literature,All Students,26,0.0,69.2,26.9,3.8
11,110183602,000006241,Clinton,KEYSTONE CENTRAL SD,BUCKTAIL HS,Literature,Historically Underperforming,16,0.0,68.8,25.0,6.3
11,110183602,000007589,Clinton,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HS,Algebra I,All Students,219,17.8,35.2,36.5,10.5
11,110183602,000007589,Clinton,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HS,Algebra I,Historically Underperforming,89,7.9,23.6,47.2,21.3
11,110183602,000007589,Clinton,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HS,Biology,All Students,214,17.8,35.5,26.6,20.1
11,110183602,000007589,Clinton,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HS,Biology,Historically Underperforming,84,9.5,29.8,22.6,38.1
11,110183602,000007589,Clinton,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HS,Literature,All Students,217,7.4,54.4,29.5,8.8
11,110183602,000007589,Clinton,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HS,Literature,Historically Underperforming,86,2.3,38.4,39.5,19.8
11,101833400,000007635,Clinton,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Algebra I,All Students,37,2.7,29.7,37.8,29.7
11,101833400,000007635,Clinton,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Algebra I,Historically Underperforming,30,0.0,23.3,40.0,36.7
11,101833400,000007635,Clinton,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Biology,All Students,36,2.8,30.6,27.8,38.9
11,101833400,000007635,Clinton,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Biology,Historically Underperforming,30,0.0,23.3,30.0,46.7
11,101833400,000007635,Clinton,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Literature,All Students,37,0.0,45.9,32.4,21.6
11,101833400,000007635,Clinton,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Literature,Historically Underperforming,30,0.0,40.0,33.3,26.7
11,116191004,000008434,Columbia,BENTON AREA SD,BENTON AREA HS,Algebra I,All Students,54,25.9,55.6,14.8,3.7
11,116191004,000008434,Columbia,BENTON AREA SD,BENTON AREA HS,Algebra I,Historically Underperforming,26,15.4,53.8,23.1,7.7
11,116191004,000008434,Columbia,BENTON AREA SD,BENTON AREA HS,Biology,All Students,54,40.7,50.0,3.7,5.6
11,116191004,000008434,Columbia,BENTON AREA SD,BENTON AREA HS,Biology,Historically Underperforming,26,30.8,53.8,3.8,11.5
11,116191004,000008434,Columbia,BENTON AREA SD,BENTON AREA HS,Literature,All Students,54,9.3,75.9,9.3,5.6
11,116191004,000008434,Columbia,BENTON AREA SD,BENTON AREA HS,Literature,Historically Underperforming,26,11.5,61.5,15.4,11.5
11,116191103,000001605,Columbia,BERWICK AREA SD,BERWICK AREA HS,Algebra I,All Students,153,17.6,49.0,25.5,7.8
11,116191103,000001605,Columbia,BERWICK AREA SD,BERWICK AREA HS,Algebra I,Historically Underperforming,49,6.1,30.6,40.8,22.4
11,116191103,000001605,Columbia,BERWICK AREA SD,BERWICK AREA HS,Biology,All Students,152,22.4,43.4,21.1,13.2
11,116191103,000001605,Columbia,BERWICK AREA SD,BERWICK AREA HS,Biology,Historically Underperforming,48,4.2,35.4,29.2,31.3
11,116191103,000001605,Columbia,BERWICK AREA SD,BERWICK AREA HS,Literature,All Students,152,3.3,65.8,27.0,3.9
11,116191103,000001605,Columbia,BERWICK AREA SD,BERWICK AREA HS,Literature,Historically Underperforming,48,2.1,45.8,41.7,10.4
11,116191203,000001612,Columbia,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Algebra I,All Students,77,36.4,46.8,15.6,1.3
11,116191203,000001612,Columbia,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Algebra I,Historically Underperforming,30,30.0,40.0,26.7,3.3
11,116191203,000001612,Columbia,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Biology,All Students,84,22.6,56.0,19.0,2.4
11,116191203,000001612,Columbia,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Biology,Historically Underperforming,31,19.4,45.2,29.0,6.5
11,116191203,000001612,Columbia,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Literature,All Students,84,10.7,67.9,17.9,3.6
11,116191203,000001612,Columbia,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Literature,Historically Underperforming,31,9.7,64.5,16.1,9.7
11,116191503,000001619,Columbia,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Algebra I,All Students,120,36.7,50.0,10.8,2.5
11,116191503,000001619,Columbia,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Algebra I,Historically Underperforming,30,20.0,40.0,30.0,10.0
11,116191503,000001619,Columbia,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Biology,All Students,123,37.4,51.2,7.3,4.1
11,116191503,000001619,Columbia,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Biology,Historically Underperforming,31,19.4,54.8,9.7,16.1
11,116191503,000001619,Columbia,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Literature,All Students,123,23.6,65.0,8.9,2.4
11,116191503,000001619,Columbia,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Literature,Historically Underperforming,31,9.7,54.8,29.0,6.5
11,116191757,000005178,Columbia,COLUMBIA-MONTOUR AVTS,COLUMBIA-MONTOUR AVTS,Algebra I,All Students,147,15.6,38.1,33.3,12.9
11,116191757,000005178,Columbia,COLUMBIA-MONTOUR AVTS,COLUMBIA-MONTOUR AVTS,Algebra I,Historically Underperforming,102,10.8,33.3,38.2,17.6
11,116191757,000005178,Columbia,COLUMBIA-MONTOUR AVTS,COLUMBIA-MONTOUR AVTS,Biology,All Students,148,14.2,31.8,29.7,24.3
11,116191757,000005178,Columbia,COLUMBIA-MONTOUR AVTS,COLUMBIA-MONTOUR AVTS,Biology,Historically Underperforming,102,9.8,26.5,31.4,32.4
11,116191757,000005178,Columbia,COLUMBIA-MONTOUR AVTS,COLUMBIA-MONTOUR AVTS,Literature,All Students,147,0.7,48.3,41.5,9.5
11,116191757,000005178,Columbia,COLUMBIA-MONTOUR AVTS,COLUMBIA-MONTOUR AVTS,Literature,Historically Underperforming,101,0.0,38.6,48.5,12.9
11,116195004,000001623,Columbia,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Algebra I,All Students,46,21.7,32.6,23.9,21.7
11,116195004,000001623,Columbia,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Algebra I,Historically Underperforming,23,13.0,26.1,17.4,43.5
11,116195004,000001623,Columbia,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Biology,All Students,46,21.7,32.6,21.7,23.9
11,116195004,000001623,Columbia,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Biology,Historically Underperforming,23,13.0,30.4,8.7,47.8
11,116195004,000001623,Columbia,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Literature,All Students,46,10.9,58.7,10.9,19.6
11,116195004,000001623,Columbia,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Literature,Historically Underperforming,23,0.0,43.5,17.4,39.1
11,116197503,000001627,Columbia,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Algebra I,All Students,103,14.6,76.7,6.8,1.9
11,116197503,000001627,Columbia,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Algebra I,Historically Underperforming,17,11.8,52.9,23.5,11.8
11,116197503,000001627,Columbia,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Biology,All Students,103,24.3,65.0,6.8,3.9
11,116197503,000001627,Columbia,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Biology,Historically Underperforming,17,5.9,64.7,5.9,23.5
11,116197503,000001627,Columbia,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Literature,All Students,103,18.4,70.9,8.7,1.9
11,116197503,000001627,Columbia,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Literature,Historically Underperforming,17,0.0,64.7,23.5,11.8
11,116493130,000007567,Columbia,SUSQ-CYBER CS,SUSQ-CYBER CS,Algebra I,All Students,9,,,,
11,116493130,000007567,Columbia,SUSQ-CYBER CS,SUSQ-CYBER CS,Algebra I,Historically Underperforming,4,,,,
11,116493130,000007567,Columbia,SUSQ-CYBER CS,SUSQ-CYBER CS,Biology,All Students,11,9.1,9.1,54.5,27.3
11,116493130,000007567,Columbia,SUSQ-CYBER CS,SUSQ-CYBER CS,Biology,Historically Underperforming,6,,,,
11,116493130,000007567,Columbia,SUSQ-CYBER CS,SUSQ-CYBER CS,Literature,All Students,10,,,,
11,116493130,000007567,Columbia,SUSQ-CYBER CS,SUSQ-CYBER CS,Literature,Historically Underperforming,5,,,,
11,105201033,000008224,Crawford,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Algebra I,All Students,134,18.7,33.6,38.1,9.7
11,105201033,000008224,Crawford,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Algebra I,Historically Underperforming,76,13.2,28.9,42.1,15.8
11,105201033,000008224,Crawford,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Biology,All Students,134,20.1,33.6,32.1,14.2
11,105201033,000008224,Crawford,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Biology,Historically Underperforming,77,14.3,35.1,29.9,20.8
11,105201033,000008224,Crawford,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Literature,All Students,135,13.3,55.6,24.4,6.7
11,105201033,000008224,Crawford,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Literature,Historically Underperforming,77,9.1,46.8,32.5,11.7
11,105201352,000001632,Crawford,CRAWFORD CENTRAL SD,COCHRANTON JSHS,Algebra I,All Students,63,25.4,31.7,36.5,6.3
11,105201352,000001632,Crawford,CRAWFORD CENTRAL SD,COCHRANTON JSHS,Algebra I,Historically Underperforming,24,12.5,25.0,45.8,16.7
11,105201352,000001632,Crawford,CRAWFORD CENTRAL SD,COCHRANTON JSHS,Biology,All Students,66,22.7,43.9,24.2,9.1
11,105201352,000001632,Crawford,CRAWFORD CENTRAL SD,COCHRANTON JSHS,Biology,Historically Underperforming,24,20.8,29.2,33.3,16.7
11,105201352,000001632,Crawford,CRAWFORD CENTRAL SD,COCHRANTON JSHS,Literature,All Students,66,19.7,53.0,19.7,7.6
11,105201352,000001632,Crawford,CRAWFORD CENTRAL SD,COCHRANTON JSHS,Literature,Historically Underperforming,24,12.5,41.7,37.5,8.3
11,105201352,000001654,Crawford,CRAWFORD CENTRAL SD,MEADVILLE AREA SHS,Algebra I,All Students,191,23.6,43.5,23.6,9.4
11,105201352,000001654,Crawford,CRAWFORD CENTRAL SD,MEADVILLE AREA SHS,Algebra I,Historically Underperforming,95,8.4,36.8,36.8,17.9
11,105201352,000001654,Crawford,CRAWFORD CENTRAL SD,MEADVILLE AREA SHS,Biology,All Students,192,31.3,45.8,13.0,9.9
11,105201352,000001654,Crawford,CRAWFORD CENTRAL SD,MEADVILLE AREA SHS,Biology,Historically Underperforming,92,17.4,42.4,20.7,19.6
11,105201352,000001654,Crawford,CRAWFORD CENTRAL SD,MEADVILLE AREA SHS,Literature,All Students,191,16.8,62.3,14.1,6.8
11,105201352,000001654,Crawford,CRAWFORD CENTRAL SD,MEADVILLE AREA SHS,Literature,Historically Underperforming,92,4.3,56.5,25.0,14.1
11,105201407,000005179,Crawford,CRAWFORD COUNTY CTC,CRAWFORD COUNTY CTC,Algebra I,All Students,3,,,,
11,105201407,000005179,Crawford,CRAWFORD COUNTY CTC,CRAWFORD COUNTY CTC,Algebra I,Historically Underperforming,3,,,,
11,105201407,000005179,Crawford,CRAWFORD COUNTY CTC,CRAWFORD COUNTY CTC,Biology,All Students,3,,,,
11,105201407,000005179,Crawford,CRAWFORD COUNTY CTC,CRAWFORD COUNTY CTC,Biology,Historically Underperforming,3,,,,
11,105201407,000005179,Crawford,CRAWFORD COUNTY CTC,CRAWFORD COUNTY CTC,Literature,All Students,3,,,,
11,105201407,000005179,Crawford,CRAWFORD COUNTY CTC,CRAWFORD COUNTY CTC,Literature,Historically Underperforming,3,,,,
11,105204703,000001629,Crawford,PENNCREST SD,CAMBRIDGE SPRINGS JSHS,Algebra I,All Students,64,20.3,50.0,25.0,4.7
11,105204703,000001629,Crawford,PENNCREST SD,CAMBRIDGE SPRINGS JSHS,Algebra I,Historically Underperforming,26,7.7,38.5,42.3,11.5
11,105204703,000001629,Crawford,PENNCREST SD,CAMBRIDGE SPRINGS JSHS,Biology,All Students,64,26.6,40.6,20.3,12.5
11,105204703,000001629,Crawford,PENNCREST SD,CAMBRIDGE SPRINGS JSHS,Biology,Historically Underperforming,26,3.8,34.6,30.8,30.8
11,105204703,000001629,Crawford,PENNCREST SD,CAMBRIDGE SPRINGS JSHS,Literature,All Students,64,10.9,68.8,12.5,7.8
11,105204703,000001629,Crawford,PENNCREST SD,CAMBRIDGE SPRINGS JSHS,Literature,Historically Underperforming,26,0.0,53.8,26.9,19.2
11,105204703,000006942,Crawford,PENNCREST SD,MAPLEWOOD JSHS,Algebra I,All Students,72,20.8,52.8,22.2,4.2
11,105204703,000006942,Crawford,PENNCREST SD,MAPLEWOOD JSHS,Algebra I,Historically Underperforming,26,15.4,50.0,23.1,11.5
11,105204703,000006942,Crawford,PENNCREST SD,MAPLEWOOD JSHS,Biology,All Students,72,29.2,34.7,18.1,18.1
11,105204703,000006942,Crawford,PENNCREST SD,MAPLEWOOD JSHS,Biology,Historically Underperforming,26,23.1,23.1,30.8,23.1
11,105204703,000006942,Crawford,PENNCREST SD,MAPLEWOOD JSHS,Literature,All Students,72,22.2,61.1,9.7,6.9
11,105204703,000006942,Crawford,PENNCREST SD,MAPLEWOOD JSHS,Literature,Historically Underperforming,26,19.2,46.2,19.2,15.4
11,105204703,000006136,Crawford,PENNCREST SD,SAEGERTOWN JSHS,Algebra I,All Students,76,22.4,42.1,21.1,14.5
11,105204703,000006136,Crawford,PENNCREST SD,SAEGERTOWN JSHS,Algebra I,Historically Underperforming,39,10.3,41.0,25.6,23.1
11,105204703,000006136,Crawford,PENNCREST SD,SAEGERTOWN JSHS,Biology,All Students,75,34.7,34.7,21.3,9.3
11,105204703,000006136,Crawford,PENNCREST SD,SAEGERTOWN JSHS,Biology,Historically Underperforming,38,18.4,36.8,31.6,13.2
11,105204703,000006136,Crawford,PENNCREST SD,SAEGERTOWN JSHS,Literature,All Students,74,16.2,59.5,18.9,5.4
11,105204703,000006136,Crawford,PENNCREST SD,SAEGERTOWN JSHS,Literature,Historically Underperforming,37,5.4,54.1,29.7,10.8
11,115210503,000001677,Cumberland,BIG SPRING SD,BIG SPRING HS,Algebra I,All Students,193,22.3,37.8,29.0,10.9
11,115210503,000001677,Cumberland,BIG SPRING SD,BIG SPRING HS,Algebra I,Historically Underperforming,71,11.3,28.2,33.8,26.8
11,115210503,000001677,Cumberland,BIG SPRING SD,BIG SPRING HS,Biology,All Students,192,24.0,41.1,22.9,12.0
11,115210503,000001677,Cumberland,BIG SPRING SD,BIG SPRING HS,Biology,Historically Underperforming,70,12.9,35.7,25.7,25.7
11,115210503,000001677,Cumberland,BIG SPRING SD,BIG SPRING HS,Literature,All Students,191,8.9,57.6,23.6,9.9
11,115210503,000001677,Cumberland,BIG SPRING SD,BIG SPRING HS,Literature,Historically Underperforming,69,1.4,44.9,29.0,24.6
11,115211003,000001682,Cumberland,CAMP HILL SD,CAMP HILL SHS,Algebra I,All Students,97,46.4,28.9,19.6,5.2
11,115211003,000001682,Cumberland,CAMP HILL SD,CAMP HILL SHS,Algebra I,Historically Underperforming,25,16.0,24.0,44.0,16.0
11,115211003,000001682,Cumberland,CAMP HILL SD,CAMP HILL SHS,Biology,All Students,96,49.0,41.7,8.3,1.0
11,115211003,000001682,Cumberland,CAMP HILL SD,CAMP HILL SHS,Biology,Historically Underperforming,21,19.0,42.9,33.3,4.8
11,115211003,000001682,Cumberland,CAMP HILL SD,CAMP HILL SHS,Literature,All Students,101,23.8,63.4,10.9,2.0
11,115211003,000001682,Cumberland,CAMP HILL SD,CAMP HILL SHS,Literature,Historically Underperforming,25,0.0,52.0,40.0,8.0
11,115211103,000001694,Cumberland,CARLISLE AREA SD,CARLISLE AREA HS,Algebra I,All Students,342,22.8,45.9,25.4,5.8
