Name,AcademicYearId,AUN,DataElement,DisplayValue
Forbes Road SD,18,111292304,OtherFinancingUses," $721,909.99 "
Conemaugh Township Area SD,18,108561803,OtherFinancingUses," $724,481.28 "
Oswayo Valley SD,18,109537504,OtherFinancingUses," $741,393.91 "
Northern Tier Career Center,18,117080607,OtherFinancingUses," $745,702.00 "
Meyersdale Area SD,18,108565203,OtherFinancingUses," $757,070.00 "
Blacklick Valley SD,18,108110603,OtherFinancingUses," $760,713.00 "
Avella Area SD,18,101630504,OtherFinancingUses," $795,635.93 "
Shamokin Area SD,18,116496503,OtherFinancingUses," $812,612.24 "
Shanksville-Stonycreek SD,18,108567404,OtherFinancingUses," $814,490.61 "
Wilkes-Barre Area CTC,18,118408607,OtherFinancingUses," $814,576.40 "
Northgate SD,18,103026873,OtherFinancingUses," $816,318.00 "
Williamsburg Community SD,18,108079004,OtherFinancingUses," $818,162.67 "
Old Forge SD,18,119356603,OtherFinancingUses," $820,791.00 "
Jamestown Area SD,18,104433604,OtherFinancingUses," $825,362.56 "
Southern Huntingdon County SD,18,111317503,OtherFinancingUses," $834,228.00 "
Northwest Area SD,18,118406003,OtherFinancingUses," $852,729.73 "
Conemaugh Valley SD,18,108111403,OtherFinancingUses," $854,478.18 "
Northwood Academy CS,18,126510019,OtherFinancingUses," $897,927.24 "
Mountain View SD,18,119584603,OtherFinancingUses," $926,758.71 "
Northern Bedford County SD,18,108056004,OtherFinancingUses," $927,206.25 "
Canton Area SD,18,117081003,OtherFinancingUses," $933,882.18 "
Central Fulton SD,18,111291304,OtherFinancingUses," $938,178.77 "
Crawford County CTC,18,105201407,OtherFinancingUses," $942,805.08 "
Jefferson-Morgan SD,18,101303503,OtherFinancingUses," $947,696.38 "
Environmental Charter School at Frick Park,18,199025446,OtherFinancingUses," $948,101.00 "
Portage Area SD,18,108116303,OtherFinancingUses," $954,527.51 "
Berwick Area SD,18,116191103,OtherFinancingUses," $964,266.64 "
Mercer County Career Center,18,104435107,OtherFinancingUses," $970,512.90 "
Grove City Area SD,18,104432903,OtherFinancingUses," $981,024.00 "
Northern Cambria SD,18,108114503,OtherFinancingUses," $989,150.25 "
Forest Area SD,18,106272003,OtherFinancingUses," $992,851.90 "
Propel CS-Northside,18,103028192,OtherFinancingUses," $1,000,000.00 "
Elk Lake SD,18,119582503,OtherFinancingUses," $1,008,845.44 "
KIPP Philadelphia Charter School,18,126510013,OtherFinancingUses," $1,017,700.00 "
Cambria Heights SD,18,108111203,OtherFinancingUses," $1,030,159.61 "
Global Leadership Academy CS,18,126513380,OtherFinancingUses," $1,048,454.00 "
Brockway Area SD,18,106330703,OtherFinancingUses," $1,055,700.00 "
Claysburg-Kimmel SD,18,108071504,OtherFinancingUses," $1,064,541.44 "
Benton Area SD,18,116191004,OtherFinancingUses," $1,075,160.90 "
Shade-Central City SD,18,108567204,OtherFinancingUses," $1,083,319.03 "
Fort Cherry SD,18,101632403,OtherFinancingUses," $1,085,721.96 "
Upper Dauphin Area SD,18,115229003,OtherFinancingUses," $1,092,426.38 "
Monroe Career & Tech Inst,18,120454507,OtherFinancingUses," $1,103,716.00 "
Laurel SD,18,104374003,OtherFinancingUses," $1,107,932.94 "
Ridgway Area SD,18,109246003,OtherFinancingUses," $1,107,938.21 "
Forest Hills SD,18,108112203,OtherFinancingUses," $1,119,752.36 "
Discovery Charter School,18,126510011,OtherFinancingUses," $1,120,059.00 "
Monessen City SD,18,107655803,OtherFinancingUses," $1,131,938.17 "
Union City Area SD,18,105259103,OtherFinancingUses," $1,132,032.56 "
Morrisville Borough SD,18,122097203,OtherFinancingUses," $1,132,566.00 "
Moniteau SD,18,104105353,OtherFinancingUses," $1,144,518.76 "
Cameron County SD,18,109122703,OtherFinancingUses," $1,153,128.00 "
Smethport Area SD,18,109427503,OtherFinancingUses," $1,155,354.62 "
Franklin Towne CHS,18,126513450,OtherFinancingUses," $1,168,316.00 "
Coudersport Area SD,18,109531304,OtherFinancingUses," $1,175,324.06 "
West Middlesex Area SD,18,104437503,OtherFinancingUses," $1,184,688.86 "
Wilkinsburg Borough SD,18,103029803,OtherFinancingUses," $1,203,820.82 "
Mahanoy Area SD,18,129544503,OtherFinancingUses," $1,206,536.57 "
Rochester Area SD,18,127046903,OtherFinancingUses," $1,221,664.53 "
Wyoming Area SD,18,118409203,OtherFinancingUses," $1,227,456.61 "
Pennsylvania Leadership Charter School,18,124150004,OtherFinancingUses," $1,228,466.00 "
West Branch Area SD,18,110179003,OtherFinancingUses," $1,232,489.66 "
Millersburg Area SD,18,115226103,OtherFinancingUses," $1,237,706.06 "
South Allegheny SD,18,103028653,OtherFinancingUses," $1,265,428.00 "
Cornell SD,18,103022103,OtherFinancingUses," $1,265,573.00 "
Shenandoah Valley SD,18,129547203,OtherFinancingUses," $1,265,630.27 "
Franklin County CTC,18,112282307,OtherFinancingUses," $1,274,192.09 "
Port Allegany SD,18,109426303,OtherFinancingUses," $1,275,970.68 "
Penns Manor Area SD,18,128326303,OtherFinancingUses," $1,281,165.92 "
Berlin Brothersvalley SD,18,108561003,OtherFinancingUses," $1,282,518.79 "
Upper Bucks County Technical School,18,122099007,OtherFinancingUses," $1,283,541.37 "
Jenkintown SD,18,123463803,OtherFinancingUses," $1,287,622.00 "
Westmont Hilltop SD,18,108118503,OtherFinancingUses," $1,297,722.85 "
Boys Latin of Philadelphia CS,18,185515523,OtherFinancingUses," $1,298,087.00 "
Ellwood City Area SD,18,104372003,OtherFinancingUses," $1,307,634.00 "
Jefferson County-DuBois AVTS,18,106333407,OtherFinancingUses," $1,371,059.06 "
Curwensville Area SD,18,110171803,OtherFinancingUses," $1,397,178.58 "
South Side Area SD,18,127047404,OtherFinancingUses," $1,405,023.00 "
Minersville Area SD,18,129544703,OtherFinancingUses," $1,417,839.52 "
Williams Valley SD,18,129548803,OtherFinancingUses," $1,422,225.60 "
Riverside SD,18,119357003,OtherFinancingUses," $1,447,246.56 "
Homer-Center SD,18,128323303,OtherFinancingUses," $1,466,747.00 "
United SD,18,128328003,OtherFinancingUses," $1,471,308.79 "
Green Woods CS,18,126510005,OtherFinancingUses," $1,473,029.00 "
Lakeland SD,18,119354603,OtherFinancingUses," $1,474,436.81 "
Farrell Area SD,18,104432503,OtherFinancingUses," $1,501,637.00 "
Frazier SD,18,101262903,OtherFinancingUses," $1,504,112.52 "
Sharpsville Area SD,18,104435703,OtherFinancingUses," $1,505,721.96 "
A W Beattie Career Center,18,103020407,OtherFinancingUses," $1,516,995.36 "
Steel Valley SD,18,103028833,OtherFinancingUses," $1,517,044.91 "
Duquesne City SD,18,103022503,OtherFinancingUses," $1,519,381.94 "
Windber Area SD,18,108569103,OtherFinancingUses," $1,525,180.99 "
Burgettstown Area SD,18,101631203,OtherFinancingUses," $1,531,881.86 "
Career Institute of Technology,18,120483007,OtherFinancingUses," $1,532,479.18 "
Pen Argyl Area SD,18,120485603,OtherFinancingUses," $1,544,600.43 "
Penn Cambria SD,18,108116003,OtherFinancingUses," $1,563,960.74 "
Middle Bucks Institute of Technology,18,122097007,OtherFinancingUses," $1,565,996.26 "
Greenwood SD,18,115503004,OtherFinancingUses," $1,580,127.04 "
Renaissance Academy CS,18,124153350,OtherFinancingUses," $1,587,721.00 "
Muncy SD,18,117415303,OtherFinancingUses," $1,596,083.00 "
Pottsville Area SD,18,129546103,OtherFinancingUses," $1,608,299.43 "
Mercer Area SD,18,104435003,OtherFinancingUses," $1,625,576.27 "
Moshannon Valley SD,18,110175003,OtherFinancingUses," $1,630,773.76 "
Chestnut Ridge SD,18,108051503,OtherFinancingUses," $1,648,957.00 "
Schuylkill Haven Area SD,18,129547303,OtherFinancingUses," $1,652,721.26 "
Antietam SD,18,114060503,OtherFinancingUses," $1,656,274.73 "
New Brighton Area SD,18,127045653,OtherFinancingUses," $1,657,097.83 "
School Lane CS,18,122093140,OtherFinancingUses," $1,663,837.50 "
Crestwood SD,18,118401403,OtherFinancingUses," $1,671,365.09 "
Slippery Rock Area SD,18,104107503,OtherFinancingUses," $1,691,332.00 "
Juniata County SD,18,111343603,OtherFinancingUses," $1,712,632.25 "
Blue Ridge SD,18,119581003,OtherFinancingUses," $1,724,915.76 "
Upper Adams SD,18,112018523,OtherFinancingUses," $1,726,031.46 "
Neshannock Township SD,18,104375203,OtherFinancingUses," $1,733,314.55 "
Mifflinburg Area SD,18,116605003,OtherFinancingUses," $1,733,754.07 "
Apollo-Ridge SD,18,128030603,OtherFinancingUses," $1,742,230.02 "
Dunmore SD,18,119352203,OtherFinancingUses," $1,746,192.11 "
Brentwood Borough SD,18,103021453,OtherFinancingUses," $1,754,750.25 "
Central Montco Technical High School,18,123460957,OtherFinancingUses," $1,766,075.00 "
Mohawk Area SD,18,104375003,OtherFinancingUses," $1,766,935.21 "
Fairfield Area SD,18,112013054,OtherFinancingUses," $1,785,360.37 "
North Schuylkill SD,18,129545003,OtherFinancingUses," $1,787,648.91 "
Greater Nanticoke Area SD,18,118402603,OtherFinancingUses," $1,791,336.73 "
South Williamsport Area SD,18,117416103,OtherFinancingUses," $1,806,023.10 "
Carmichaels Area SD,18,101301303,OtherFinancingUses," $1,828,418.72 "
Dauphin County Technical School,18,115221607,OtherFinancingUses," $1,829,416.75 "
Southern Columbia Area SD,18,116197503,OtherFinancingUses," $1,832,355.35 "
Big Beaver Falls Area SD,18,127041503,OtherFinancingUses," $1,835,220.00 "
Warrior Run SD,18,116498003,OtherFinancingUses," $1,852,930.42 "
Iroquois SD,18,105256553,OtherFinancingUses," $1,863,816.99 "
Brookville Area SD,18,106330803,OtherFinancingUses," $1,881,659.88 "
Purchase Line SD,18,128327303,OtherFinancingUses," $1,903,810.99 "
Bellwood-Antis SD,18,108071003,OtherFinancingUses," $1,907,554.46 "
Montgomery Area SD,18,117415004,OtherFinancingUses," $1,928,810.76 "
Halifax Area SD,18,115222504,OtherFinancingUses," $1,934,341.61 "
Penncrest SD,18,105204703,OtherFinancingUses," $1,950,438.55 "
Milton Area SD,18,116495003,OtherFinancingUses," $1,963,464.41 "
Oil City Area SD,18,106616203,OtherFinancingUses," $1,963,985.80 "
Greenville Area SD,18,104432803,OtherFinancingUses," $2,019,109.50 "
Chartiers-Houston SD,18,101631903,OtherFinancingUses," $2,022,241.00 "
Pine Grove Area SD,18,129546003,OtherFinancingUses," $2,046,859.78 "
Lake-Lehman SD,18,118403903,OtherFinancingUses," $2,051,601.52 "
North Star SD,18,108565503,OtherFinancingUses," $2,072,892.58 "
General McLane SD,18,105253903,OtherFinancingUses," $2,080,280.00 "
Bristol Borough SD,18,122091303,OtherFinancingUses," $2,085,816.61 "
Marion Center Area SD,18,128325203,OtherFinancingUses," $2,093,071.22 "
Bentworth SD,18,101630903,OtherFinancingUses," $2,106,356.21 "
East Allegheny SD,18,103022803,OtherFinancingUses," $2,106,632.00 "
Avon Grove CS,18,124150003,OtherFinancingUses," $2,112,157.00 "
Jeannette City SD,18,107654103,OtherFinancingUses," $2,123,743.95 "
Punxsutawney Area SD,18,106338003,OtherFinancingUses," $2,158,567.54 "
Freedom Area SD,18,127042853,OtherFinancingUses," $2,164,720.00 "
Bloomsburg Area SD,18,116191203,OtherFinancingUses," $2,181,087.15 "
Carbondale Area SD,18,119351303,OtherFinancingUses," $2,183,008.92 "
Lancaster County CTC,18,113363807,OtherFinancingUses," $2,189,387.23 "
Mid Valley SD,18,119355503,OtherFinancingUses," $2,193,481.79 "
Palmerton Area SD,18,121136503,OtherFinancingUses," $2,231,870.73 "
Riverview SD,18,103028203,OtherFinancingUses," $2,240,706.89 "
Northern Tioga SD,18,117596003,OtherFinancingUses," $2,243,455.21 "
Northern Lebanon SD,18,113385003,OtherFinancingUses," $2,258,220.05 "
Millville Area SD,18,116195004,OtherFinancingUses," $2,281,075.00 "
Tussey Mountain SD,18,108058003,OtherFinancingUses," $2,291,038.16 "
Burrell SD,18,107650703,OtherFinancingUses," $2,310,522.25 "
Allegheny Valley SD,18,103020603,OtherFinancingUses," $2,326,156.16 "
Saint Marys Area SD,18,109248003,OtherFinancingUses," $2,349,423.79 "
Wattsburg Area SD,18,105259703,OtherFinancingUses," $2,392,568.38 "
Panther Valley SD,18,121136603,OtherFinancingUses," $2,394,684.47 "
Troy Area SD,18,117086653,OtherFinancingUses," $2,394,808.00 "
Huntingdon Area SD,18,111312503,OtherFinancingUses," $2,419,276.34 "
Ligonier Valley SD,18,107654903,OtherFinancingUses," $2,440,027.50 "
Central Valley SD,18,127042003,OtherFinancingUses," $2,446,378.19 "
Steelton-Highspire SD,18,115228003,OtherFinancingUses," $2,468,414.00 "
Spring Cove SD,18,108077503,OtherFinancingUses," $2,475,944.63 "
Tyrone Area SD,18,108078003,OtherFinancingUses," $2,500,000.00 "
Belle Vernon Area SD,18,107650603,OtherFinancingUses," $2,574,965.96 "
Southmoreland SD,18,107657503,OtherFinancingUses," $2,595,113.91 "
South Butler County SD,18,104107803,OtherFinancingUses," $2,637,728.26 "
Bradford Area SD,18,109420803,OtherFinancingUses," $2,642,917.50 "
Wellsboro Area SD,18,117598503,OtherFinancingUses," $2,643,710.11 "
Blairsville-Saltsburg SD,18,128321103,OtherFinancingUses," $2,644,319.00 "
Greencastle-Antrim SD,18,112283003,OtherFinancingUses," $2,644,757.52 "
Yough SD,18,107658903,OtherFinancingUses," $2,687,601.97 "
Sto-Rox SD,18,103028853,OtherFinancingUses," $2,772,277.62 "
Wyalusing Area SD,18,117089003,OtherFinancingUses," $2,814,495.00 "
Derry Area SD,18,107651603,OtherFinancingUses," $2,815,717.75 "
Columbia Borough SD,18,113361503,OtherFinancingUses," $2,835,374.58 "
Titusville Area SD,18,106617203,OtherFinancingUses," $2,843,683.89 "
Corry Area SD,18,105251453,OtherFinancingUses," $2,845,084.69 "
Franklin Regional SD,18,107652603,OtherFinancingUses," $2,876,294.40 "
Charleroi SD,18,101631803,OtherFinancingUses," $2,879,045.37 "
Richland SD,18,108116503,OtherFinancingUses," $2,887,600.59 "
Everett Area SD,18,108053003,OtherFinancingUses," $2,894,513.97 "
McGuffey SD,18,101633903,OtherFinancingUses," $2,909,799.81 "
West Perry SD,18,115508003,OtherFinancingUses," $2,932,977.83 "
Towanda Area SD,18,117086503,OtherFinancingUses," $2,935,797.75 "
Juniata Valley SD,18,111312804,OtherFinancingUses," $2,951,599.39 "
Oley Valley SD,18,114066503,OtherFinancingUses," $2,954,688.78 "
Loyalsock Township SD,18,117414203,OtherFinancingUses," $2,977,351.84 "
Kutztown Area SD,18,114064003,OtherFinancingUses," $3,029,712.09 "
California Area SD,18,101631503,OtherFinancingUses," $3,042,557.81 "
Wissahickon SD,18,123469303,OtherFinancingUses," $3,064,952.90 "
Wyoming Valley West SD,18,118409302,OtherFinancingUses," $3,112,851.03 "
Annville-Cleona SD,18,113380303,OtherFinancingUses," $3,113,274.82 "
Beaver Area SD,18,127041203,OtherFinancingUses," $3,115,540.41 "
Aliquippa SD,18,127040503,OtherFinancingUses," $3,161,295.60 "
East Lycoming SD,18,117412003,OtherFinancingUses," $3,215,069.50 "
Hopewell Area SD,18,127044103,OtherFinancingUses," $3,231,724.44 "
Bedford Area SD,18,108051003,OtherFinancingUses," $3,234,948.73 "
Lehigh Career & Technical Institute,18,121393007,OtherFinancingUses," $3,265,138.00 "
Freeport Area SD,18,128033053,OtherFinancingUses," $3,270,235.98 "
Susquenita SD,18,115506003,OtherFinancingUses," $3,296,019.56 "
Central Cambria SD,18,108111303,OtherFinancingUses," $3,304,779.35 "
Bermudian Springs SD,18,112011103,OtherFinancingUses," $3,311,468.18 "
Collegium CS,18,124153320,OtherFinancingUses," $3,328,800.00 "
Riverside Beaver County SD,18,127045853,OtherFinancingUses," $3,333,485.86 "
Palisades SD,18,122098003,OtherFinancingUses," $3,367,640.02 "
Mount Pleasant Area SD,18,107655903,OtherFinancingUses," $3,378,103.67 "
Jersey Shore Area SD,18,117414003,OtherFinancingUses," $3,407,236.20 "
Tulpehocken Area SD,18,114068003,OtherFinancingUses," $3,458,537.22 "
Northern Lehigh SD,18,121394503,OtherFinancingUses," $3,463,083.22 "
Montoursville Area SD,18,117415103,OtherFinancingUses," $3,474,267.65 "
Shikellamy SD,18,116496603,OtherFinancingUses," $3,491,119.73 "
Southern Tioga SD,18,117597003,OtherFinancingUses," $3,505,901.45 "
Central Greene SD,18,101301403,OtherFinancingUses," $3,507,607.67 "
Altoona Area SD,18,108070502,OtherFinancingUses," $3,534,176.10 "
East Pennsboro Area SD,18,115212503,OtherFinancingUses," $3,536,177.53 "
Catasauqua Area SD,18,121391303,OtherFinancingUses," $3,538,548.50 "
Abington Heights SD,18,119350303,OtherFinancingUses," $3,565,416.73 "
Lewisburg Area SD,18,116604003,OtherFinancingUses," $3,578,905.46 "
Hermitage SD,18,104433303,OtherFinancingUses," $3,643,131.28 "
Blackhawk SD,18,127041603,OtherFinancingUses," $3,651,013.00 "
Indiana Area SD,18,128323703,OtherFinancingUses," $3,665,294.63 "
Conewago Valley SD,18,112011603,OtherFinancingUses," $3,677,742.52 "
Greensburg Salem SD,18,107653203,OtherFinancingUses," $3,680,235.28 "
South Middleton SD,18,115218303,OtherFinancingUses," $3,683,937.53 "
North East SD,18,105258303,OtherFinancingUses," $3,689,388.50 "
Littlestown Area SD,18,112015203,OtherFinancingUses," $3,697,172.70 "
Lower Dauphin SD,18,115224003,OtherFinancingUses," $3,705,808.00 "
Somerset Area SD,18,108567703,OtherFinancingUses," $3,713,261.51 "
Schuylkill Valley SD,18,114067503,OtherFinancingUses," $3,725,276.29 "
Wyomissing Area SD,18,114069353,OtherFinancingUses," $3,728,455.19 "
Fort LeBoeuf SD,18,105253553,OtherFinancingUses," $3,747,801.67 "
Pittston Area SD,18,118406602,OtherFinancingUses," $3,765,491.54 "
New Kensington-Arnold SD,18,107656303,OtherFinancingUses," $3,803,367.19 "
Tunkhannock Area SD,18,118667503,OtherFinancingUses," $3,815,130.52 "
Avonworth SD,18,103020753,OtherFinancingUses," $3,817,229.23 "
New Hope-Solebury SD,18,122097604,OtherFinancingUses," $3,822,008.75 "
Salisbury Township SD,18,121395603,OtherFinancingUses," $3,940,935.24 "
Dubois Area SD,18,106172003,OtherFinancingUses," $3,953,404.91 "
